title,price,brand,type,years,milage,location,vehicle_type,url,milage_class,fuel,transmission
toyota innova,323000000,toyota,innova,2017,20.000-25.000,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-venturer-bensin-automatic-2017-iid-866380768,5,Bensin,Automatic
toyota innova,323000000,toyota,innova,2017,20.000-25.000,"Gedangan, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-venturer-bensin-automatic-2017-iid-866381343,5,Bensin,Automatic
toyota innova,323000000,toyota,innova,2017,20.000-25.000,"Menganti, Gresik Kab., Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-venturer-bensin-automatic-2017-iid-866380949,5,Bensin,Automatic
toyota innova,323000000,toyota,innova,2017,20.000-25.000,"Sukomanunggal, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-venturer-bensin-automatic-2017-iid-866381462,5,Bensin,Automatic
toyota innova,323000000,toyota,innova,2017,20.000-25.000,"JL.Hayam Wuruk no.6, Sawunggaling,kec.Wonokromo,Kota Surabaya, Jawa Timur60242, Sawunggaling, Kec.Wonokromo, Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-venturer-bensin-automatic-2017-iid-866304242,5,Bensin,Automatic
toyota innova,295000000,toyota,innova,2017,15.000-20.000,"Cibodas, Tangerang Kota, Banten",car,https://www.olx.co.id/item/km-antik-tangn-1-dr-baru-innova-reborn-24-g-lux-diesel-manual-mt-2017-iid-866182779,4,Diesel,Manual
toyota innova,260000000,toyota,innova,2017,135.000-140.000,"Cikarang Barat, Bekasi Kab., Jawa Barat",car,https://www.olx.co.id/item/toyota-kijang-innova-10-g-at-matic-2017-hitam-2016-2018-iid-866437374,28,Bensin,Automatic Triptonic
toyota innova,245000000,toyota,innova,2017,110.000-115.000,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-kijang-innova-reborn-g-20-at-2017-silver-termurah--iid-865009191,23,Bensin,Automatic
toyota innova,290000000,toyota,innova,2017,105.000-110.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-g-24-manual-2017-iid-866825680,22,Diesel,Manual
toyota innova,290000000,toyota,innova,2017,105.000-110.000,"Wiyung, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-24-g-reborn-2017-manual-iid-866794416,22,Diesel,Manual
toyota innova,358000000,toyota,innova,2017,100.000-105.000,"Semarang Selatan, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-v-diesel-at-2017-iid-864963234,21,Diesel,Automatic
toyota innova,276000000,toyota,innova,2017,100.000-105.000,"Kebomas, Gresik Kab., Jawa Timur",car,https://www.olx.co.id/item/innova-g-at-th-2017-bensin-pertamax-iid-865994867,21,Bensin,Automatic Triptonic
toyota innova,310000000,toyota,innova,2017,95.000-100.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-reborn-24-at-2017-diesel-iid-865805761,20,Diesel,Automatic Triptonic
toyota innova,255000000,toyota,innova,2017,95.000-100.000,"Bella Terra Lifestyle, Jl. Boulevard Raya No.kav 1, Klp. Gading Tim., 14240, Kelapa Gading, Kecamatan Kelapa Gading, Jakarta Utara, DKI Jakarta",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-2017-20-g-at-bensin-hitam-autotrust-iid-864370404,20,Bensin,Automatic
toyota innova,250000000,toyota,innova,2017,95.000-100.000,"Bella Terra Lifestyle, Jl. Boulevard Raya No.kav 1, Klp. Gading Tim., 14240, Kelapa Gading, Kecamatan Kelapa Gading, Jakarta Utara, DKI Jakarta",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-2017-20-g-at-bensin-hitam-autotrust-iid-865833035,20,Bensin,Automatic
toyota innova,272000000,toyota,innova,2017,5.000-10.000,"l. KH Hasyim Ashari No.12 D, RT.003/RW.004, Poris Plawad Indah, Kecamatan Cipondoh, Tanggerang, Banten",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-2017-20-g-mt-bensin-victoria-iid-866498325,2,Bensin,Manual
toyota innova,251000000,toyota,innova,2017,5.000-10.000,"l. KH Hasyim Ashari No.12 D, RT.003/RW.004, Poris Plawad Indah, Kecamatan Cipondoh, Tanggerang, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2017-20-g-mt-mirip-2018-victoria-iid-866499407,2,Bensin,Manual
toyota innova,251000000,toyota,innova,2017,5.000-10.000,"Tangerang, Tangerang Kota, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2017-20-g-mt-mirip-2018-victoria-iid-866503093,2,Bensin,Manual
toyota innova,348000000,toyota,innova,2017,90.000-95.000,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/innova-v-diesel-matic-2017putihistimewa-iid-864408781,19,Diesel,Automatic
toyota innova,390000000,toyota,innova,2017,85.000-90.000,"Karawaci, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-reborn-venturer-diesel-matic-2017-iid-865083338,18,Diesel,Automatic
toyota innova,369000000,toyota,innova,2017,80.000-85.000,"Jl. Gajahmada No.138, Kota Semarang, Jawa Tengah 50135 Bursa Mobil Telomoyo, Gabahan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-2017-24-venturer-solar-at-abu-abu--iid-862315369,17,Bensin,Automatic
toyota innova,345000000,toyota,innova,2017,80.000-85.000,"Jl. W R Supratman No.88, Cempaka Putih, Kecamatan Ciputat Timur, Tanggerang Selatan, Banten",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-2017-24-v-at-solar-chelsea-mobil-iid-866493144,17,Diesel,Automatic
toyota innova,345000000,toyota,innova,2017,80.000-85.000,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/innova-24-v-matic-tahun-2017-iid-866814282,17,Diesel,Automatic
toyota innova,345000000,toyota,innova,2017,80.000-85.000,"Serpong Utara, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/kijang-innova-24-v-matic-thn-2017-iid-866893906,17,Diesel,Automatic
toyota innova,345000000,toyota,innova,2017,80.000-85.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/innova-v-24-dsl-at-tahun-2017-siap-pakai-iid-866893088,17,Diesel,Automatic
toyota innova,345000000,toyota,innova,2017,80.000-85.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/innova-v-24-disel-at-tahun-2017-silver-metalic-iid-866728064,17,Diesel,Automatic
toyota innova,340000000,toyota,innova,2017,80.000-85.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-reborn-v-diesel-at-2017-murah-istimewa-iid-866770243,17,Diesel,Automatic Triptonic
toyota innova,325000000,toyota,innova,2017,80.000-85.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/innova-diesel-g-2017-at-matic-putih-solar-istimewa-iid-867002096,17,Diesel,Automatic
toyota innova,325000000,toyota,innova,2017,80.000-85.000,"Mulyorejo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-24-diesel-g-2017-at-matic-automatic-putih-iid-866744305,17,Diesel,Automatic
toyota innova,298000000,toyota,innova,2017,80.000-85.000,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/low-km-toyota-kijang-innova-diesel-g-at-reborn-hitam-2017-top-kondis-iid-865924166,17,Diesel,Automatic
toyota innova,349000000,toyota,innova,2017,75.000-80.000,"Pesona Square Jl Ir.H.Juanda No 22A, Bakti Jaya, Kec Sukmajaya Depok, Jawa Barat 16420, Bakti Jaya, Kec.Sukmajaya, Depok, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-v-solar-at-2017-putih-iid-866114558,16,Diesel,Automatic
toyota innova,349000000,toyota,innova,2017,75.000-80.000,"Pesona Square Jl Ir.H.Juanda No 22A, Bakti Jaya, Kec Sukmajaya Depok, Jawa Barat 16422, Bakti Jaya, Kec.Sukmajaya, Depok, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-v-solar-at-2017-putih-iid-866051717,16,Bensin,Automatic
toyota innova,330000000,toyota,innova,2017,75.000-80.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/olx-autos-innova-v-diesel-2017-at-solar-coklat-mobilbagus-iid-859474694,16,Diesel,Automatic
toyota innova,320000000,toyota,innova,2017,75.000-80.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-kijang-innova-24-v-at-2017-solar-abu-abu-mobilbagus-iid-860284820,16,Diesel,Automatic
toyota innova,278000000,toyota,innova,2017,75.000-80.000,"Cileungsi, Bogor Kab., Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-innova-20-v-bensin-at-2017-putih-iid-861980161,16,Bensin,Automatic
toyota innova,278000000,toyota,innova,2017,75.000-80.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-innova-20-v-bensin-at-2017-putih-iid-861980307,16,Bensin,Automatic
toyota innova,278000000,toyota,innova,2017,75.000-80.000,"Bogor Timur - Kota, Bogor Kota, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-innova-20-v-bensin-at-2017-putih-iid-865064845,16,Bensin,Automatic
toyota innova,255000000,toyota,innova,2017,75.000-80.000,"Tangerang, Tangerang Kota, Banten",car,https://www.olx.co.id/item/innova-reborn-g-matic-2017-at-iid-865486657,16,Bensin,Automatic
toyota innova,355000000,toyota,innova,2017,70.000-75.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/tdp-20-jtan-toyota-innova-reborn-24-venturer-at-th2017-istimewa-iid-855098525,15,Diesel,Automatic
toyota innova,349000000,toyota,innova,2017,70.000-75.000,"Pesona Square Jl Ir.H.Juanda No 22A, Bakti Jaya, Kec Sukmajaya Depok, Jawa Barat 16421, Bakti Jaya, Kec.Sukmajaya, Depok, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-v-solar-at-2017-putih-iid-866564223,15,Bensin,Automatic
toyota innova,280000000,toyota,innova,2017,70.000-75.000,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-v-bensin-at-2017-hitam-iid-865660956,15,Bensin,Automatic
toyota innova,278000000,toyota,innova,2017,70.000-75.000,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/innova-v-2017-at-putih-istimewa-iid-867029740,15,Bensin,Automatic
toyota innova,350000000,toyota,innova,2017,65.000-70.000,"Sragen, Sragen Kab., Jawa Tengah",car,https://www.olx.co.id/item/jual-mobil-innova-diesel-v-2017-iid-866706699,14,Diesel,Automatic Triptonic
toyota innova,317000000,toyota,innova,2017,65.000-70.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-g-2017-diesel-at-km65rb-good-condition-f7st-iid-865485955,14,Diesel,Automatic
toyota innova,270000000,toyota,innova,2017,65.000-70.000,"Kembangan, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-kijang-innova-20-v-luxury-at-th-2017-istana-jaya-motor-iid-866937929,14,Bensin,Automatic
toyota innova,270000000,toyota,innova,2017,65.000-70.000,"Cibodas, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-v-bensin-at-2017-putih-iid-866471486,14,Bensin,Automatic
toyota innova,270000000,toyota,innova,2017,65.000-70.000,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-innova-v-luxury-at-2017-putih-istana-jaya-motor-iid-864228337,14,Bensin,Automatic
toyota innova,262000000,toyota,innova,2017,65.000-70.000,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-innova-reborn-g-20-2017-manual-bensin-iid-863145222,14,Bensin,Manual
toyota innova,259000000,toyota,innova,2017,65.000-70.000,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",car,https://www.olx.co.id/item/km60000-innova-20-v-bensin-nik-2017-istimewa-iid-864128472,14,Bensin,Automatic Triptonic
toyota innova,250000000,toyota,innova,2017,65.000-70.000,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/innova-20-g-at-bensin-2017-iid-867048742,14,Bensin,Automatic
toyota innova,358000000,toyota,innova,2017,60.000-65.000,"Pedurungan, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-24-v-diesel-at-2017-iid-865136158,13,Diesel,Automatic
toyota innova,355000000,toyota,innova,2017,60.000-65.000,"Semarang Tengah, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-reborn-v-diesel-matic-2017-iid-865776691,13,Diesel,Automatic Triptonic
toyota innova,319500000,toyota,innova,2017,60.000-65.000,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-g-manual-diesel-2017-ori-simpanan-iid-866944847,13,Diesel,Manual
toyota innova,310000000,toyota,innova,2017,60.000-65.000,"Banjarsari, Surakarta Kota, Jawa Tengah",car,https://www.olx.co.id/item/dp-60juta-innova-reborn-24g-diesel-at-2017-iid-865402147,13,Diesel,Automatic
toyota innova,310000000,toyota,innova,2017,60.000-65.000,"Sleman, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/dp-60jt-toyota-innova-reborn-24-g-diesel-matic-2017-iid-865333095,13,Diesel,Automatic
toyota innova,310000000,toyota,innova,2017,60.000-65.000,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/dp-60-jt-toyota-innova-reborn-24-g-at-2017-upgrade-venturer-iid-865243437,13,Diesel,Automatic
toyota innova,305000000,toyota,innova,2017,60.000-65.000,"Sumur Bandung, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-g-diesel-manual-mt-2017-iid-864800944,13,Diesel,Manual
toyota innova,267000000,toyota,innova,2017,60.000-65.000,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-kijang-innova-20-g-at-2017-2018-wrn-putih-iid-865099461,13,Bensin,Automatic Triptonic
toyota innova,395000000,toyota,innova,2017,55.000-60.000,"Waru, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/toyota-innova-venturer-24-diesel-matic-2017-iid-866457573,12,Diesel,Automatic Triptonic
toyota innova,355000000,toyota,innova,2017,55.000-60.000,"Batununggal, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/low-km-58rban-toyota-kijang-innova-reborn-v-diesel-at-tahun-2017-iid-866967807,12,Diesel,Automatic
toyota innova,354000000,toyota,innova,2017,55.000-60.000,"Cakung, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/innova-v-at-24-diesel-2017-km60ribu-asli-mobil88buaran-iid-866694616,12,Diesel,Automatic
toyota innova,338000000,toyota,innova,2017,55.000-60.000,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/kijang-innova-24-v-lux-diesel-at-2017-abu-abu-iid-859647662,12,Diesel,Automatic
toyota innova,313000000,toyota,innova,2017,55.000-60.000,"Serpong Utara, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/low-km-71rb-innova-g-at-diesel-2017-innova-g-diesel-2017-matic-iid-866801616,12,Diesel,Automatic Triptonic
toyota innova,289000000,toyota,innova,2017,55.000-60.000,"Karawaci, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-20-v-at-iid-866984269,12,Bensin,Automatic
toyota innova,279000000,toyota,innova,2017,55.000-60.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-v-2017-at-20-bensin-iid-865361144,12,Bensin,Automatic
toyota innova,258000000,toyota,innova,2017,55.000-60.000,"Cengkareng, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-g-20-matic-2017-at-bensin-hitam-iid-863181025,12,Bensin,Automatic
toyota innova,378000000,toyota,innova,2017,50.000-55.000,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-venturer-24-at-diesel-2017-silver-pajak-sd-maret-2023-iid-862973254,11,Diesel,Automatic
toyota innova,378000000,toyota,innova,2017,50.000-55.000,"Pekalongan Timur, Pekalongan Kota, Jawa Tengah",car,https://www.olx.co.id/item/dp-70juta-innova-venturer-24-diesel-at-2017-iid-864846037,11,Diesel,Automatic
toyota innova,378000000,toyota,innova,2017,50.000-55.000,"Kartasura, Sukoharjo Kab., Jawa Tengah",car,https://www.olx.co.id/item/bisa-kredit-toyota-innova-venturer-24-dsel-matic-2017-iid-864706222,11,Diesel,Automatic
toyota innova,378000000,toyota,innova,2017,50.000-55.000,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/dp-70-jt-toyota-innova-venturer-24-diesel-at-2017-siap-pakai-iid-859981241,11,Diesel,Automatic
toyota innova,285000000,toyota,innova,2017,50.000-55.000,"Banyumanik, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-reborn-g-diesel-2017-manual-iid-865200468,11,Diesel,Manual
toyota innova,283000000,toyota,innova,2017,50.000-55.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-v-bensin-2017-at-km-low-aobe-iid-866030501,11,Bensin,Automatic Triptonic
toyota innova,260000000,toyota,innova,2017,50.000-55.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/tdp-36jt-mobil88jemursari-innova-g-20-mt-2017-odo-53rban-iid-866398320,11,Bensin,Manual
toyota innova,253000000,toyota,innova,2017,50.000-55.000,"Cibodas, Tangerang Kota, Banten",car,https://www.olx.co.id/item/a-n-perorangan-tgn-1-dr-baru-innova-reborn-20-g-bensin-matic-at-2017-iid-866478454,11,Bensin,Automatic
toyota innova,349000000,toyota,innova,2017,45.000-50.000,"jl Ronggowarsito no 130 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa Tengah",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-v-solar-automatic-2017-dcars-iid-866673080,10,Diesel,Automatic
toyota innova,253000000,toyota,innova,2017,45.000-50.000,"Tanjung Priok, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-kijang-innova-g-bensin-at-2017-hitam-perorangan-dari-baru-iid-866767890,10,Bensin,Automatic
toyota innova,250000000,toyota,innova,2017,45.000-50.000,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/innova-reborn-2017-g-manual-20-istimewa-harga-cash--iid-866736830,10,Bensin,Manual
toyota innova,245000000,toyota,innova,2017,45.000-50.000,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-20-g-2017-tdp-15jt-bergaransi-bebas-tabrak-dan-banjir-iid-865910335,10,Bensin,Manual
toyota innova,340000000,toyota,innova,2016,40.000-45.000,"Regol, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-reborn-v-at-25-diesel-thn-2016-iid-866090277,9,Diesel,Automatic
toyota innova,340000000,toyota,innova,2016,40.000-45.000,"Sumur Bandung, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-v-diesel-matic-2016-iid-866606127,9,Diesel,Automatic
toyota innova,320000000,toyota,innova,2016,40.000-45.000,"Laweyan, Surakarta Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866155191,9,Diesel,Automatic Triptonic
toyota innova,295000000,toyota,innova,2016,40.000-45.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-reborn-20-at-2016-tangan-pertama-dari-baru-iid-865806324,9,Bensin,Automatic Triptonic
toyota innova,285000000,toyota,innova,2016,40.000-45.000,"Semarang Barat, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-rebon-venturer-20-2016-iid-866306543,9,Bensin,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,35.000-40.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/innova-g-at-diesel-2016-iid-866088601,8,Diesel,Automatic
toyota innova,254000000,toyota,innova,2016,35.000-40.000,"Cilegon, Cilegon Kota, Banten",car,https://www.olx.co.id/item/innova-g-manual-2016-semua-original-iid-866811911,8,Bensin,Manual
toyota innova,245000000,toyota,innova,2016,35.000-40.000,"Pasar Kliwon, Surakarta Kota, Jawa Tengah",car,https://www.olx.co.id/item/istimewa-innova-reborn-20g-mt-2016-iid-866777835,8,Bensin,Manual
toyota innova,245000000,toyota,innova,2016,35.000-40.000,"Sleman, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/dp-45jt-toyota-innova-reborn-20g-manual-2016-iid-866733235,8,Bensin,Manual
toyota innova,245000000,toyota,innova,2016,35.000-40.000,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/dp-45-jt-toyota-innova-reborn-20g-mt-2016-mobil-siap-pakai-iid-866654296,8,Bensin,Manual
toyota innova,245000000,toyota,innova,2016,35.000-40.000,"Banguntapan, Bantul Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/innova-reborn-20-g-bensin-manual-2016-bisa-kredit-iid-865369688,8,Bensin,Manual
toyota innova,312000000,toyota,innova,2016,130.000-135.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-24-v-at-2016-iid-866103973,27,Diesel,Automatic
toyota innova,300000000,toyota,innova,2016,130.000-135.000,"Semarang Selatan, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-24-g-dsl-at-2016-iid-866441448,27,Diesel,Automatic
toyota innova,270000000,toyota,innova,2016,130.000-135.000,"Karawaci, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-reborn-20-v-at-2016-iid-865085907,27,Bensin,Automatic
toyota innova,333000000,toyota,innova,2016,115.000-120.000,"Pedurungan, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-24-v-diesel-at-2016-iid-866623296,24,Diesel,Automatic
toyota innova,275000000,toyota,innova,2016,115.000-120.000,"Kebumen, Kebumen Kab., Jawa Tengah",car,https://www.olx.co.id/item/innova-reborn-diesel-manual-2016-kebumen-iid-865978628,24,Diesel,Manual
toyota innova,265000000,toyota,innova,2016,100.000-105.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-reborn-bensin-20-g-luxury-automatic-2016-iid-865826571,21,Bensin,Automatic
toyota innova,249000000,toyota,innova,2016,95.000-100.000,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-venturer-2016-tdp-10jt-bergaransi-bebas-tabrak-banjir-iid-865910761,20,Bensin,Automatic
toyota innova,330000000,toyota,innova,2016,90.000-95.000,"Panongan, Tangerang Kab., Banten",car,https://www.olx.co.id/item/innova-g-metik-diesel-2016-up-grade-2022-iid-866205778,19,Diesel,Automatic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Pekalongan Barat, Pekalongan Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-innova-reborn-24-v-diesel-at-2016-iid-866162089,19,Diesel,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Klaten Tengah, Klaten Kab., Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866161400,19,Diesel,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Kudus Kota, Kudus Kab., Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866161326,19,Diesel,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Purwokerto Barat, Banyumas Kab., Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866161238,19,Diesel,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Semarang Selatan, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866155734,19,Diesel,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Semarang Tengah, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866155609,19,Diesel,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Pedurungan, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866155455,19,Diesel,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Grogol, Sukoharjo Kab., Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866155321,19,Diesel,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Banjarsari, Surakarta Kota, Jawa Tengah",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866147493,19,Bensin,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Mlati, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866162015,19,Diesel,Automatic Triptonic
toyota innova,320000000,toyota,innova,2016,90.000-95.000,"Jetis, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/tdp-35-jt-innova-reborn-24-v-diesel-at-2016-iid-866161879,19,Diesel,Automatic Triptonic
toyota innova,302000000,toyota,innova,2016,90.000-95.000,"Jakenan, Pati Kab., Jawa Tengah",car,https://www.olx.co.id/item/innova-diesel-g-24-automatic-iid-866604734,19,Diesel,Automatic
toyota innova,279000000,toyota,innova,2016,90.000-95.000,"Cibodas, Tangerang Kota, Banten",car,https://www.olx.co.id/item/innova-q-2016-warna-coklat-pajak-maret-2023-iid-865445150,19,Bensin,Manual
toyota innova,275000000,toyota,innova,2016,90.000-95.000,"Karawaci, Tangerang Kota, Banten",car,https://www.olx.co.id/item/cash-toyota-kijang-innova-reborn-q-manual-mt-2016-coklat-istimewa-iid-865335101,19,Bensin,Manual
toyota innova,254500000,toyota,innova,2016,90.000-95.000,"Sukun, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-kijang-innova-2016-20-g-at-hitam-kondisi-istimewa-iid-865270859,19,Bensin,Automatic
toyota innova,253000000,toyota,innova,2016,90.000-95.000,"JL Ahmad Yani No 109 Blimbing Malang, Malang, Kec. Blimbing, Malang, Jawa Timur",car,https://www.olx.co.id/item/toyota-kijang-innova-2016-20-g-at-hitam-kredit-murah-iid-862610419,19,Bensin,Automatic
